No.,Broadcaster,Sniffer_Distance,RSSI,Malformed Packet
254390,6,75,-73 dBm,1
254395,6,75,-78 dBm,1
254401,6,75,-74 dBm,1
254404,6,75,-79 dBm,1
254427,6,75,-74 dBm,1
254433,6,75,-75 dBm,1
254436,6,75,-78 dBm,1
254443,6,75,-78 dBm,1
254460,6,75,-74 dBm,1
254517,6,75,-78 dBm,1
254568,6,75,-79 dBm,1
254581,6,75,-75 dBm,1
254585,6,75,-79 dBm,1
254606,6,75,-74 dBm,1
254612,6,75,-78 dBm,1
254626,6,75,-78 dBm,1
254671,6,75,-77 dBm,1
254722,6,75,-78 dBm,1
254744,6,75,-76 dBm,1
254746,6,75,-79 dBm,1
254803,6,75,-75 dBm,1
254819,6,75,-76 dBm,1
254880,6,75,-78 dBm,1
254895,6,75,-76 dBm,1
254904,6,75,-73 dBm,1
254945,6,75,-79 dBm,1
254962,6,75,-78 dBm,1
255025,6,75,-76 dBm,1
255048,6,75,-79 dBm,1
255059,6,75,-76 dBm,1
255065,6,75,-75 dBm,1
255071,6,75,-75 dBm,1
255079,6,75,-76 dBm,1
255087,6,75,-75 dBm,1
255090,6,75,-78 dBm,1
255133,6,75,-74 dBm,1
255149,6,75,-76 dBm,1
255180,6,75,-76 dBm,1
255188,6,75,-78 dBm,1
255233,6,75,-79 dBm,1
255277,6,75,-75 dBm,1
255427,6,75,-80 dBm,1
255442,6,75,-74 dBm,1
255476,6,75,-75 dBm,1
255513,6,75,-74 dBm,1
255518,6,75,-80 dBm,1
255551,6,75,-76 dBm,1
255569,6,75,-80 dBm,1
255589,6,75,-79 dBm,1
255593,6,75,-75 dBm,1
255637,6,75,-76 dBm,1
255659,6,75,-75 dBm,1
255714,6,75,-79 dBm,1
255747,6,75,-78 dBm,1
255749,6,75,-74 dBm,1
255756,6,75,-79 dBm,1
255777,6,75,-74 dBm,1
255781,6,75,-74 dBm,1
255785,6,75,-78 dBm,1
255800,6,75,-76 dBm,1
255815,6,75,-78 dBm,1
255826,6,75,-71 dBm,1
255845,6,75,-74 dBm,1
255892,6,75,-80 dBm,1
255926,6,75,-75 dBm,1
255936,6,75,-79 dBm,1
255983,6,75,-78 dBm,1
255988,6,75,-73 dBm,1
256013,6,75,-79 dBm,1
256068,6,75,-75 dBm,1
256108,6,75,-75 dBm,1
256112,6,75,-78 dBm,1
256136,6,75,-74 dBm,1
256161,6,75,-73 dBm,1
256180,6,75,-78 dBm,1
256190,6,75,-75 dBm,1
256198,6,75,-79 dBm,1
256220,6,75,-76 dBm,1
256311,6,75,-75 dBm,1
256327,6,75,-75 dBm,1
256363,6,75,-74 dBm,1
256397,6,75,-78 dBm,1
256424,6,75,-78 dBm,1
256443,6,75,-74 dBm,1
256460,6,75,-76 dBm,1
256466,6,75,-75 dBm,1
256509,6,75,-79 dBm,1
256515,6,75,-75 dBm,1
256522,6,75,-75 dBm,1
256681,6,75,-78 dBm,1
256692,6,75,-78 dBm,1
256714,6,75,-79 dBm,1
256718,6,75,-71 dBm,1
256721,6,75,-78 dBm,1
256736,6,75,-77 dBm,1
256739,6,75,-78 dBm,1
256770,6,75,-74 dBm,1
256818,6,75,-78 dBm,1
256832,6,75,-78 dBm,1
256862,6,75,-74 dBm,1
256882,6,75,-79 dBm,1
256917,6,75,-75 dBm,1
256958,6,75,-74 dBm,1
256960,6,75,-75 dBm,1
256966,6,75,-77 dBm,1
256969,6,75,-79 dBm,1
257008,6,75,-75 dBm,1
257019,6,75,-78 dBm,1
257023,6,75,-75 dBm,1
257075,6,75,-74 dBm,1
257122,6,75,-76 dBm,1
257124,6,75,-75 dBm,1
257134,6,75,-76 dBm,1
257142,6,75,-76 dBm,1
257159,6,75,-75 dBm,1
257174,6,75,-75 dBm,1
257178,6,75,-76 dBm,1
257215,6,75,-78 dBm,1
257222,6,75,-78 dBm,1
257278,6,75,-78 dBm,1
257320,6,75,-74 dBm,1
257353,6,75,-78 dBm,1
257428,6,75,-75 dBm,1
257500,6,75,-78 dBm,1
257519,6,75,-75 dBm,1
257549,6,75,-76 dBm,1
257558,6,75,-72 dBm,1
257575,6,75,-78 dBm,1
257587,6,75,-73 dBm,1
257662,6,75,-75 dBm,1
257678,6,75,-75 dBm,1
257679,6,75,-77 dBm,1
257769,6,75,-76 dBm,1
257804,6,75,-75 dBm,1
257824,6,75,-74 dBm,1
257826,6,75,-71 dBm,1
257832,6,75,-78 dBm,1
257836,6,75,-75 dBm,1
257857,6,75,-74 dBm,1
257878,6,75,-78 dBm,1
257892,6,75,-74 dBm,1
257910,6,75,-74 dBm,1
257916,6,75,-76 dBm,1
257922,6,75,-78 dBm,1
257943,6,75,-74 dBm,1
257945,6,75,-78 dBm,1
258002,6,75,-77 dBm,1
258010,6,75,-75 dBm,1
258016,6,75,-74 dBm,1
258031,6,75,-74 dBm,1
258041,6,75,-76 dBm,1
258066,6,75,-79 dBm,1
258067,6,75,-73 dBm,1
258074,6,75,-78 dBm,1
258130,6,75,-75 dBm,1
258172,6,75,-78 dBm,1
258179,6,75,-75 dBm,1
258187,6,75,-74 dBm,1
258239,6,75,-75 dBm,1
258295,6,75,-73 dBm,1
258298,6,75,-75 dBm,1
258359,6,75,-76 dBm,1
258383,6,75,-73 dBm,1
258423,6,75,-78 dBm,1
258436,6,75,-78 dBm,1
258461,6,75,-79 dBm,1
258466,6,75,-74 dBm,1
258470,6,75,-79 dBm,1
258509,6,75,-78 dBm,1
258513,6,75,-80 dBm,1
258581,6,75,-78 dBm,1
258591,6,75,-79 dBm,1
258612,6,75,-75 dBm,1
258626,6,75,-78 dBm,1
258666,6,75,-79 dBm,1
258670,6,75,-78 dBm,1
258699,6,75,-76 dBm,1
258703,6,75,-78 dBm,1
258724,6,75,-76 dBm,1
258728,6,75,-79 dBm,1
258813,6,75,-74 dBm,1
258857,6,75,-78 dBm,1
258867,6,75,-75 dBm,1
258869,6,75,-75 dBm,1
258904,6,75,-79 dBm,1
258915,6,75,-78 dBm,1
258930,6,75,-76 dBm,1
258949,6,75,-76 dBm,1
258954,6,75,-74 dBm,1
259011,6,75,-72 dBm,1
259026,6,75,-78 dBm,1
259052,6,75,-74 dBm,1
259059,6,75,-78 dBm,1
259093,6,75,-76 dBm,1
259133,6,75,-76 dBm,1
259207,6,75,-76 dBm,1
259228,6,75,-76 dBm,1
259236,6,75,-75 dBm,1
259261,6,75,-76 dBm,1
259275,6,75,-74 dBm,1
259325,6,75,-72 dBm,1
259339,6,75,-77 dBm,1
259408,6,75,-79 dBm,1
259416,6,75,-78 dBm,1
259421,6,75,-78 dBm,1
259444,6,75,-78 dBm,1
259514,6,75,-75 dBm,1
259532,6,75,-78 dBm,1
259566,6,75,-75 dBm,1
259591,6,75,-75 dBm,1
259622,6,75,-75 dBm,1
259666,6,75,-78 dBm,1
259700,6,75,-76 dBm,1
259736,6,75,-73 dBm,1
259744,6,75,-78 dBm,1
259780,6,75,-71 dBm,1
259789,6,75,-74 dBm,1
259802,6,75,-66 dBm,1
259846,6,75,-75 dBm,1
259871,6,75,-75 dBm,1
259888,6,75,-76 dBm,1
259906,6,75,-79 dBm,1
259910,6,75,-80 dBm,1
259939,6,75,-73 dBm,1
259989,6,75,-78 dBm,1
260041,6,75,-73 dBm,1
260048,6,75,-76 dBm,1
260063,6,75,-76 dBm,1
260075,6,75,-75 dBm,1
260079,6,75,-79 dBm,1
260083,6,75,-75 dBm,1
260172,6,75,-78 dBm,1
260183,6,75,-75 dBm,1
260248,6,75,-75 dBm,1
260315,6,75,-75 dBm,1
260331,6,75,-77 dBm,1
260353,6,75,-78 dBm,1
260388,6,75,-75 dBm,1
260392,6,75,-75 dBm,1
260400,6,75,-78 dBm,1
260423,6,75,-79 dBm,1
260439,6,75,-75 dBm,1
260460,6,75,-75 dBm,1
260478,6,75,-75 dBm,1
260492,6,75,-75 dBm,1
260502,6,75,-78 dBm,1
260524,6,75,-78 dBm,1
260557,6,75,-70 dBm,1
260602,6,75,-76 dBm,1
260628,6,75,-75 dBm,1
260679,6,75,-78 dBm,1
260686,6,75,-78 dBm,1
260691,6,75,-74 dBm,1
260694,6,75,-76 dBm,1
260729,6,75,-75 dBm,1
260754,6,75,-78 dBm,1
260780,6,75,-78 dBm,1
260855,6,75,-74 dBm,1
260925,6,75,-78 dBm,1
260966,6,75,-76 dBm,1
260975,6,75,-75 dBm,1
260988,6,75,-74 dBm,1
261021,6,75,-75 dBm,1
261047,6,75,-79 dBm,1
261074,6,75,-78 dBm,1
261078,6,75,-75 dBm,1
261082,6,75,-76 dBm,1
261090,6,75,-71 dBm,1
261100,6,75,-77 dBm,1
261110,6,75,-79 dBm,1
261171,6,75,-73 dBm,1
261202,6,75,-66 dBm,1
261204,6,75,-70 dBm,1
261245,6,75,-79 dBm,1
261265,6,75,-72 dBm,1
261299,6,75,-76 dBm,1
261314,6,75,-75 dBm,1
261334,6,75,-71 dBm,1
261341,6,75,-74 dBm,1
261410,6,75,-76 dBm,1
261420,6,75,-76 dBm,1
261430,6,75,-76 dBm,1
261501,6,75,-74 dBm,1
261555,6,75,-76 dBm,1
261567,6,75,-77 dBm,1
261604,6,75,-75 dBm,1
261630,6,75,-74 dBm,1
261687,6,75,-77 dBm,1
261713,6,75,-70 dBm,1
261765,6,75,-79 dBm,1
261794,6,75,-74 dBm,1
261809,6,75,-75 dBm,1
261835,6,75,-75 dBm,1
261853,6,75,-79 dBm,1
261865,6,75,-78 dBm,1
261881,6,75,-75 dBm,1
261919,6,75,-75 dBm,1
261934,6,75,-74 dBm,1
261936,6,75,-78 dBm,1
261944,6,75,-75 dBm,1
261946,6,75,-78 dBm,1
262005,6,75,-75 dBm,1
262016,6,75,-76 dBm,1
262055,6,75,-76 dBm,1
262059,6,75,-79 dBm,1
262085,6,75,-74 dBm,1
262090,6,75,-78 dBm,1
262105,6,75,-76 dBm,1
262160,6,75,-74 dBm,1
262171,6,75,-78 dBm,1
262199,6,75,-74 dBm,1
262208,6,75,-69 dBm,1
262210,6,75,-68 dBm,1
262258,6,75,-75 dBm,1
262317,6,75,-77 dBm,1
262320,6,75,-78 dBm,1
262418,6,75,-75 dBm,1
262419,6,75,-78 dBm,1
262444,6,75,-78 dBm,1
262448,6,75,-79 dBm,1
262467,6,75,-76 dBm,1
262471,6,75,-79 dBm,1
262505,6,75,-78 dBm,1
262523,6,75,-74 dBm,1
262526,6,75,-78 dBm,1
262631,6,75,-76 dBm,1
262645,6,75,-78 dBm,1
262662,6,75,-76 dBm,1
262665,6,75,-78 dBm,1
262696,6,75,-76 dBm,1
262758,6,75,-78 dBm,1
262773,6,75,-74 dBm,1
262785,6,75,-78 dBm,1
262793,6,75,-76 dBm,1
262860,6,75,-78 dBm,1
262874,6,75,-76 dBm,1
262890,6,75,-74 dBm,1
262910,6,75,-75 dBm,1
262944,6,75,-79 dBm,1
263026,6,75,-74 dBm,1
263046,6,75,-78 dBm,1
263191,6,75,-76 dBm,1
263194,6,75,-77 dBm,1
263234,6,75,-79 dBm,1
263248,6,75,-73 dBm,1
263268,6,75,-78 dBm,1
263297,6,75,-79 dBm,1
263361,6,75,-76 dBm,1
263389,6,75,-74 dBm,1
263394,6,75,-75 dBm,1
263407,6,75,-77 dBm,1
263414,6,75,-79 dBm,1
263416,6,75,-74 dBm,1
263418,6,75,-74 dBm,1
263453,6,75,-71 dBm,1
263499,6,75,-75 dBm,1
263532,6,75,-79 dBm,1
263603,6,75,-76 dBm,1
263657,6,75,-75 dBm,1
263658,6,75,-78 dBm,1
263688,6,75,-74 dBm,1
263701,6,75,-77 dBm,1
263716,6,75,-75 dBm,1
263758,6,75,-78 dBm,1
263762,6,75,-77 dBm,1
263793,6,75,-74 dBm,1
263819,6,75,-72 dBm,1
263914,6,75,-78 dBm,1
263937,6,75,-75 dBm,1
263941,6,75,-75 dBm,1
263956,6,75,-75 dBm,1
263978,6,75,-74 dBm,1
264031,6,75,-69 dBm,1
264102,6,75,-75 dBm,1
264105,6,75,-78 dBm,1
264106,6,75,-73 dBm,1
264109,6,75,-79 dBm,1
264124,6,75,-79 dBm,1
264129,6,75,-74 dBm,1
264132,6,75,-76 dBm,1
264177,6,75,-75 dBm,1
264215,6,75,-74 dBm,1
264230,6,75,-78 dBm,1
264242,6,75,-76 dBm,1
264279,6,75,-74 dBm,1
264292,6,75,-78 dBm,1
264306,6,75,-76 dBm,1
264310,6,75,-75 dBm,1
264317,6,75,-78 dBm,1
264360,6,75,-76 dBm,1
264368,6,75,-75 dBm,1
264374,6,75,-79 dBm,1
264379,6,75,-70 dBm,1
264399,6,75,-75 dBm,1
264400,6,75,-78 dBm,1
264463,6,75,-74 dBm,1
264491,6,75,-78 dBm,1
264504,6,75,-74 dBm,1
264518,6,75,-76 dBm,1
264525,6,75,-78 dBm,1
264534,6,75,-74 dBm,1
264561,6,75,-70 dBm,1
264589,6,75,-75 dBm,1
264600,6,75,-72 dBm,1
264660,6,75,-76 dBm,1
264694,6,75,-77 dBm,1
264740,6,75,-74 dBm,1
264784,6,75,-74 dBm,1
264804,6,75,-79 dBm,1
264815,6,75,-78 dBm,1
264816,6,75,-72 dBm,1
264835,6,75,-78 dBm,1
264906,6,75,-78 dBm,1
264921,6,75,-78 dBm,1
264963,6,75,-74 dBm,1
265003,6,75,-78 dBm,1
265050,6,75,-74 dBm,1
265064,6,75,-75 dBm,1
265084,6,75,-78 dBm,1
265119,6,75,-77 dBm,1
265166,6,75,-75 dBm,1
265173,6,75,-78 dBm,1
265185,6,75,-78 dBm,1
265200,6,75,-76 dBm,1
265213,6,75,-78 dBm,1
265223,6,75,-74 dBm,1
265250,6,75,-76 dBm,1
265292,6,75,-74 dBm,1
265311,6,75,-76 dBm,1
265313,6,75,-75 dBm,1
265315,6,75,-79 dBm,1
265323,6,75,-74 dBm,1
265327,6,75,-72 dBm,1
265338,6,75,-75 dBm,1
265342,6,75,-76 dBm,1
265360,6,75,-74 dBm,1
265402,6,75,-78 dBm,1
265410,6,75,-77 dBm,1
265451,6,75,-77 dBm,1
265452,6,75,-74 dBm,1
265466,6,75,-74 dBm,1
265491,6,75,-74 dBm,1
265515,6,75,-79 dBm,1
265519,6,75,-75 dBm,1
265563,6,75,-74 dBm,1
265568,6,75,-74 dBm,1
265582,6,75,-77 dBm,1
265596,6,75,-74 dBm,1
265624,6,75,-78 dBm,1
265645,6,75,-74 dBm,1
265650,6,75,-76 dBm,1
265731,6,75,-79 dBm,1
265743,6,75,-75 dBm,1
265762,6,75,-78 dBm,1
265793,6,75,-75 dBm,1
265806,6,75,-79 dBm,1
265814,6,75,-72 dBm,1
265820,6,75,-76 dBm,1
265844,6,75,-78 dBm,1
265858,6,75,-73 dBm,1
265896,6,75,-75 dBm,1
265920,6,75,-73 dBm,1
265972,6,75,-75 dBm,1
266002,6,75,-75 dBm,1
266005,6,75,-76 dBm,1
266021,6,75,-75 dBm,1
266034,6,75,-79 dBm,1
266046,6,75,-76 dBm,1
266153,6,75,-76 dBm,1
266155,6,75,-79 dBm,1
266157,6,75,-76 dBm,1
266180,6,75,-78 dBm,1
266185,6,75,-74 dBm,1
266207,6,75,-79 dBm,1
266211,6,75,-74 dBm,1
266222,6,75,-70 dBm,1
266256,6,75,-79 dBm,1
266257,6,75,-74 dBm,1
266284,6,75,-80 dBm,1
266288,6,75,-76 dBm,1
266292,6,75,-79 dBm,1
266307,6,75,-78 dBm,1
266309,6,75,-74 dBm,1
266355,6,75,-78 dBm,1
266368,6,75,-75 dBm,1
266377,6,75,-79 dBm,1
266397,6,75,-74 dBm,1
266419,6,75,-74 dBm,1
266437,6,75,-70 dBm,1
266455,6,75,-79 dBm,1
266492,6,75,-75 dBm,1
266497,6,75,-74 dBm,1
266513,6,75,-78 dBm,1
266535,6,75,-78 dBm,1
266634,6,75,-77 dBm,1
266640,6,75,-75 dBm,1
266642,6,75,-76 dBm,1
266650,6,75,-76 dBm,1
266664,6,75,-78 dBm,1
266675,6,75,-73 dBm,1
266695,6,75,-75 dBm,1
266820,6,75,-75 dBm,1
266870,6,75,-75 dBm,1
266891,6,75,-77 dBm,1
266906,6,75,-74 dBm,1
266910,6,75,-76 dBm,1
266948,6,75,-73 dBm,1
266956,6,75,-74 dBm,1
267010,6,75,-76 dBm,1
267042,6,75,-76 dBm,1
267067,6,75,-74 dBm,1
267087,6,75,-70 dBm,1
267103,6,75,-75 dBm,1
267124,6,75,-75 dBm,1
267129,6,75,-78 dBm,1
267137,6,75,-73 dBm,1
267148,6,75,-78 dBm,1
267194,6,75,-78 dBm,1
267209,6,75,-74 dBm,1
267214,6,75,-74 dBm,1
267220,6,75,-76 dBm,1
267270,6,75,-73 dBm,1
267282,6,75,-79 dBm,1
267321,6,75,-79 dBm,1
267372,6,75,-76 dBm,1
267411,6,75,-72 dBm,1
267418,6,75,-75 dBm,1
267449,6,75,-77 dBm,1
267481,6,75,-71 dBm,1
267529,6,75,-77 dBm,1
267551,6,75,-78 dBm,1
267596,6,75,-76 dBm,1
267625,6,75,-79 dBm,1
267666,6,75,-79 dBm,1
267673,6,75,-74 dBm,1
267676,6,75,-79 dBm,1
267691,6,75,-74 dBm,1
267702,6,75,-78 dBm,1
267718,6,75,-70 dBm,1
267730,6,75,-72 dBm,1
267745,6,75,-75 dBm,1
267766,6,75,-78 dBm,1
267774,6,75,-75 dBm,1
267797,6,75,-75 dBm,1
267816,6,75,-75 dBm,1
267852,6,75,-78 dBm,1
267881,6,75,-74 dBm,1
267933,6,75,-77 dBm,1
267943,6,75,-78 dBm,1
267962,6,75,-78 dBm,1
267986,6,75,-77 dBm,1
267995,6,75,-74 dBm,1
268005,6,75,-78 dBm,1
268006,6,75,-70 dBm,1
268021,6,75,-75 dBm,1
268036,6,75,-73 dBm,1
268045,6,75,-78 dBm,1
268064,6,75,-74 dBm,1
268093,6,75,-74 dBm,1
268103,6,75,-79 dBm,1
268115,6,75,-75 dBm,1
268133,6,75,-78 dBm,1
268154,6,75,-76 dBm,1
268163,6,75,-75 dBm,1
268164,6,75,-78 dBm,1
268178,6,75,-78 dBm,1
268247,6,75,-75 dBm,1
268262,6,75,-75 dBm,1
268289,6,75,-75 dBm,1
268306,6,75,-74 dBm,1
268334,6,75,-78 dBm,1
268359,6,75,-77 dBm,1
268370,6,75,-74 dBm,1
268382,6,75,-75 dBm,1
268387,6,75,-75 dBm,1
268389,6,75,-75 dBm,1
268432,6,75,-77 dBm,1
268456,6,75,-78 dBm,1
268521,6,75,-77 dBm,1
268529,6,75,-76 dBm,1
268587,6,75,-78 dBm,1
268622,6,75,-79 dBm,1
268699,6,75,-74 dBm,1
268753,6,75,-76 dBm,1
268761,6,75,-77 dBm,1
268819,6,75,-78 dBm,1
268823,6,75,-75 dBm,1
268841,6,75,-78 dBm,1
268858,6,75,-74 dBm,1
268894,6,75,-71 dBm,1
268909,6,75,-74 dBm,1
268959,6,75,-70 dBm,1
268962,6,75,-78 dBm,1
268964,6,75,-75 dBm,1
268973,6,75,-75 dBm,1
269002,6,75,-77 dBm,1
269019,6,75,-78 dBm,1
269063,6,75,-78 dBm,1
269070,6,75,-74 dBm,1
269105,6,75,-70 dBm,1
269111,6,75,-80 dBm,1
269185,6,75,-79 dBm,1
269268,6,75,-74 dBm,1
269307,6,75,-76 dBm,1
269324,6,75,-79 dBm,1
269341,6,75,-77 dBm,1
269349,6,75,-79 dBm,1
269351,6,75,-75 dBm,1
269361,6,75,-75 dBm,1
269367,6,75,-74 dBm,1
269373,6,75,-79 dBm,1
269388,6,75,-74 dBm,1
269401,6,75,-78 dBm,1
269410,6,75,-78 dBm,1
269420,6,75,-78 dBm,1
269433,6,75,-71 dBm,1
269446,6,75,-78 dBm,1
269460,6,75,-75 dBm,1
269468,6,75,-79 dBm,1
269520,6,75,-74 dBm,1
269524,6,75,-79 dBm,1
269564,6,75,-73 dBm,1
269571,6,75,-80 dBm,1
269581,6,75,-78 dBm,1
269650,6,75,-72 dBm,1
269715,6,75,-81 dBm,1
269727,6,75,-78 dBm,1
269730,6,75,-74 dBm,1
269753,6,75,-74 dBm,1
269789,6,75,-66 dBm,1
269790,6,75,-68 dBm,1
269803,6,75,-75 dBm,1
269849,6,75,-77 dBm,1
269868,6,75,-78 dBm,1
269886,6,75,-77 dBm,1
269922,6,75,-74 dBm,1
269925,6,75,-79 dBm,1
269928,6,75,-74 dBm,1
269986,6,75,-80 dBm,1
269994,6,75,-74 dBm,1
270034,6,75,-73 dBm,1
270061,6,75,-78 dBm,1
270080,6,75,-78 dBm,1
270104,6,75,-77 dBm,1
270126,6,75,-79 dBm,1
270159,6,75,-74 dBm,1
270186,6,75,-78 dBm,1
270190,6,75,-75 dBm,1
270211,6,75,-78 dBm,1
270230,6,75,-74 dBm,1
270236,6,75,-75 dBm,1
270280,6,75,-76 dBm,1
270288,6,75,-76 dBm,1
270312,6,75,-75 dBm,1
270323,6,75,-79 dBm,1
270335,6,75,-74 dBm,1
270348,6,75,-74 dBm,1
270389,6,75,-74 dBm,1
270423,6,75,-74 dBm,1
270431,6,75,-76 dBm,1
270442,6,75,-77 dBm,1
270444,6,75,-75 dBm,1
270462,6,75,-78 dBm,1
270511,6,75,-76 dBm,1
270520,6,75,-75 dBm,1
270631,6,75,-74 dBm,1
270637,6,75,-78 dBm,1
270653,6,75,-77 dBm,1
270694,6,75,-76 dBm,1
270714,6,75,-75 dBm,1
270789,6,75,-77 dBm,1
270791,6,75,-74 dBm,1
270806,6,75,-78 dBm,1
270824,6,75,-73 dBm,1
270826,6,75,-75 dBm,1
270827,6,75,-74 dBm,1
270830,6,75,-79 dBm,1
270855,6,75,-77 dBm,1
270892,6,75,-78 dBm,1
270914,6,75,-74 dBm,1
270919,6,75,-76 dBm,1
270923,6,75,-76 dBm,1
270954,6,75,-78 dBm,1
270958,6,75,-74 dBm,1
270970,6,75,-79 dBm,1
271092,6,75,-74 dBm,1
271107,6,75,-74 dBm,1
271146,6,75,-74 dBm,1
271184,6,75,-78 dBm,1
271189,6,75,-74 dBm,1
271229,6,75,-76 dBm,1
271251,6,75,-74 dBm,1
271267,6,75,-74 dBm,1
271282,6,75,-77 dBm,1
271385,6,75,-76 dBm,1
271405,6,75,-74 dBm,1
271442,6,75,-77 dBm,1
271489,6,75,-71 dBm,1
271683,6,75,-79 dBm,1
271700,6,75,-70 dBm,1
271742,6,75,-77 dBm,1
271801,6,75,-74 dBm,1
271919,6,75,-76 dBm,1
271922,6,75,-78 dBm,1
271964,6,75,-74 dBm,1
272023,6,75,-74 dBm,1
272027,6,75,-79 dBm,1
272049,6,75,-78 dBm,1
272160,6,75,-74 dBm,1
272162,6,75,-78 dBm,1
272168,6,75,-77 dBm,1
272240,6,75,-78 dBm,1
272259,6,75,-78 dBm,1
272307,6,75,-78 dBm,1
272328,6,75,-78 dBm,1
272356,6,75,-74 dBm,1
272415,6,75,-70 dBm,1
272417,6,75,-75 dBm,1
272437,6,75,-78 dBm,1
272447,6,75,-75 dBm,1
272448,6,75,-78 dBm,1
272449,6,75,-74 dBm,1
272464,6,75,-75 dBm,1
272533,6,75,-76 dBm,1
272554,6,75,-79 dBm,1
272563,6,75,-78 dBm,1
272594,6,75,-79 dBm,1
272651,6,75,-67 dBm,1
272663,6,75,-75 dBm,1
272671,6,75,-77 dBm,1
272680,6,75,-74 dBm,1
272697,6,75,-75 dBm,1
272716,6,75,-76 dBm,1
272719,6,75,-78 dBm,1
272746,6,75,-78 dBm,1
272778,6,75,-76 dBm,1
272800,6,75,-70 dBm,1
272810,6,75,-74 dBm,1
272835,6,75,-79 dBm,1
272891,6,75,-78 dBm,1
272940,6,75,-75 dBm,1
272951,6,75,-75 dBm,1
272971,6,75,-78 dBm,1
272991,6,75,-76 dBm,1
272998,6,75,-78 dBm,1
273002,6,75,-74 dBm,1
273013,6,75,-75 dBm,1
273098,6,75,-76 dBm,1
273101,6,75,-78 dBm,1
273155,6,75,-78 dBm,1
273188,6,75,-78 dBm,1
273210,6,75,-77 dBm,1
273288,6,75,-78 dBm,1
273307,6,75,-77 dBm,1
273341,6,75,-78 dBm,1
273345,6,75,-78 dBm,1
273390,6,75,-70 dBm,1
273428,6,75,-75 dBm,1
273440,6,75,-75 dBm,1
273540,6,75,-68 dBm,1
273553,6,75,-75 dBm,1
273565,6,75,-76 dBm,1
273611,6,75,-77 dBm,1
273615,6,75,-74 dBm,1
273631,6,75,-78 dBm,1
273644,6,75,-74 dBm,1
273654,6,75,-75 dBm,1
273657,6,75,-71 dBm,1
273675,6,75,-76 dBm,1
273716,6,75,-77 dBm,1
273718,6,75,-74 dBm,1
273753,6,75,-74 dBm,1
273843,6,75,-73 dBm,1
273879,6,75,-73 dBm,1
273909,6,75,-78 dBm,1
273917,6,75,-70 dBm,1
273969,6,75,-74 dBm,1
274005,6,75,-79 dBm,1
274041,6,75,-78 dBm,1
274056,6,75,-74 dBm,1
274108,6,75,-76 dBm,1
274206,6,75,-78 dBm,1
274210,6,75,-71 dBm,1
274227,6,75,-70 dBm,1
274233,6,75,-75 dBm,1
274236,6,75,-78 dBm,1
274251,6,75,-74 dBm,1
274262,6,75,-74 dBm,1
274281,6,75,-74 dBm,1
274286,6,75,-80 dBm,1
274316,6,75,-75 dBm,1
274368,6,75,-76 dBm,1
274371,6,75,-78 dBm,1
274409,6,75,-78 dBm,1
274446,6,75,-77 dBm,1
274465,6,75,-74 dBm,1
274472,6,75,-78 dBm,1
274482,6,75,-80 dBm,1
274504,6,75,-77 dBm,1
274510,6,75,-75 dBm,1
274594,6,75,-78 dBm,1
274616,6,75,-80 dBm,1
274632,6,75,-75 dBm,1
274661,6,75,-79 dBm,1
274697,6,75,-74 dBm,1
274698,6,75,-74 dBm,1
274752,6,75,-79 dBm,1
274780,6,75,-79 dBm,1
274802,6,75,-79 dBm,1
274821,6,75,-75 dBm,1
274824,6,75,-78 dBm,1
274850,6,75,-79 dBm,1
274872,6,75,-75 dBm,1
274896,6,75,-78 dBm,1
274996,6,75,-75 dBm,1
275006,6,75,-79 dBm,1
275021,6,75,-75 dBm,1
275025,6,75,-75 dBm,1
275077,6,75,-75 dBm,1
275082,6,75,-73 dBm,1
275088,6,75,-77 dBm,1
275092,6,75,-74 dBm,1
275100,6,75,-79 dBm,1
275122,6,75,-75 dBm,1
275136,6,75,-77 dBm,1
275172,6,75,-78 dBm,1
275192,6,75,-75 dBm,1
275198,6,75,-78 dBm,1
275264,6,75,-78 dBm,1
275342,6,75,-78 dBm,1
275366,6,75,-74 dBm,1
275377,6,75,-78 dBm,1
275423,6,75,-75 dBm,1
275438,6,75,-75 dBm,1
275461,6,75,-79 dBm,1
275478,6,75,-78 dBm,1
275497,6,75,-79 dBm,1
275499,6,75,-77 dBm,1
275529,6,75,-77 dBm,1
275596,6,75,-78 dBm,1
275606,6,75,-75 dBm,1
275647,6,75,-78 dBm,1
275661,6,75,-75 dBm,1
275677,6,75,-75 dBm,1
275719,6,75,-78 dBm,1
275721,6,75,-75 dBm,1
275722,6,75,-78 dBm,1
275738,6,75,-74 dBm,1
275744,6,75,-78 dBm,1
275773,6,75,-74 dBm,1
275777,6,75,-75 dBm,1
275821,6,75,-74 dBm,1
275847,6,75,-74 dBm,1
275856,6,75,-74 dBm,1
275919,6,75,-73 dBm,1
275961,6,75,-75 dBm,1
276010,6,75,-74 dBm,1
276011,6,75,-77 dBm,1
276012,6,75,-69 dBm,1
276059,6,75,-78 dBm,1
276072,6,75,-77 dBm,1
276084,6,75,-76 dBm,1
276099,6,75,-78 dBm,1
276126,6,75,-78 dBm,1
276196,6,75,-75 dBm,1
276200,6,75,-80 dBm,1
276245,6,75,-76 dBm,1
276299,6,75,-76 dBm,1
276339,6,75,-75 dBm,1
276341,6,75,-78 dBm,1
276349,6,75,-78 dBm,1
276372,6,75,-79 dBm,1
